frameNumber,"TDEP, 0.1 in","CVEL, m/h","TENS, lbf","CS, m/h" 
1975,1145770.0,-713.2318115234375,4521.0,713.2318115234375
1976,1145760.0,-717.8937377929688,4511.5,717.8937377929688
1977,1145750.0,-713.2320556640625,4502.0,713.2320556640625
1978,1145740.0,-715.6968994140625,4573.5,715.6968994140625
1979,1145730.0,-718.6842041015625,4601.45458984375,718.6842041015625
1980,1145720.0,-713.3212890625,4656.5,713.3212890625
1981,1145710.0,-709.3890991210938,4776.4287109375,709.3890991210938
1982,1145700.0,-707.9569091796875,4775.1669921875,707.9569091796875
1983,1145690.0,-704.132080078125,4844.75048828125,704.132080078125
1984,1145680.0,-704.1466674804688,4887.3330078125,704.1466674804688
1985,1145670.0,-704.7662963867188,4911.857421875,704.7662963867188
1986,1145660.0,-708.7190551757812,4958.0,708.7190551757812
1987,1145650.0,-708.7486572265625,4876.0,708.7486572265625
1988,1145640.0,-708.7486572265625,4857.0,708.7486572265625
1989,1145630.0,-708.6598510742188,4874.0,708.6598510742188
1990,1145620.0,-708.6600341796875,4870.5,708.6600341796875
1991,1145610.0,-708.8372192382812,4865.0,708.8372192382812
1992,1145600.0,-704.0878295898438,4910.0,704.0878295898438
1993,1145590.0,-704.0880737304688,4972.0,704.0880737304688
1994,1145580.0,-708.8372192382812,4972.0,708.8372192382812
1995,1145570.0,-707.9520263671875,5034.0,707.9520263671875
1996,1145560.0,-708.6600341796875,5061.0,708.6600341796875
1997,1145550.0,-708.8372192382812,5061.0,708.8372192382812
1998,1145540.0,-710.9459228515625,5041.50048828125,710.9459228515625
1999,1145530.0,-713.4102783203125,5019.0,713.4102783203125
2000,1145520.0,-708.6600341796875,4995.0,708.6600341796875
2001,1145510.0,-708.6600341796875,4962.0,708.6600341796875
2002,1145500.0,-713.321044921875,4918.5,713.321044921875
2003,1145490.0,-712.8756103515625,4875.0,712.8756103515625
2004,1145480.0,-713.4102783203125,4822.0,713.4102783203125
2005,1145470.0,-713.2320556640625,4818.0,713.2320556640625
2006,1145460.0,-713.2320556640625,4818.0,713.2320556640625
2007,1145450.0,-713.2320556640625,4769.0,713.2320556640625
2008,1145440.0,-713.4102783203125,4769.0,713.4102783203125
2009,1145430.0,-713.2320556640625,4679.0,713.2320556640625
2010,1145420.0,-713.2320556640625,4679.0,713.2320556640625
2011,1145410.0,-713.0536499023438,4650.0,713.0536499023438
2012,1145400.0,-708.8372192382812,4650.0,708.8372192382812
2013,1145390.0,-708.8372192382812,4650.0,708.8372192382812
2014,1145380.0,-708.6600341796875,4687.0,708.6600341796875
2015,1145370.0,-708.6600341796875,4687.0,708.6600341796875
2016,1145360.0,-708.6600341796875,4689.0,708.6600341796875
2017,1145350.0,-713.4102783203125,4689.0,713.4102783203125
2018,1145340.0,-713.2318115234375,4689.0,713.2318115234375
2019,1145330.0,-713.2318115234375,4689.0,713.2318115234375
2020,1145320.0,-708.6600341796875,4749.0,708.6600341796875
