frameNumber,"TDEP, 0.1 in","EHGR_EDTC, gAPI","HGR_EDTC, gAPI"
581,1147500.0,74.75028991699219,47.59370422363281
582,1147480.0,75.05856323242188,47.789981842041016
583,1147460.0,74.71832275390625,47.57334899902344
584,1147440.0,69.83786010742188,44.465946197509766
585,1147420.0,62.862648010253906,40.024810791015625
586,1147400.0,53.78997802734375,34.24821853637695
587,1147380.0,46.258460998535156,29.452880859375
588,1147360.0,42.34449768066406,26.960851669311523
589,1147340.0,44.47493362426758,28.317304611206055
590,1147320.0,51.16401290893555,32.57625961303711
591,1147300.0,59.341800689697266,37.783077239990234
592,1147280.0,67.49578094482422,42.974735260009766
593,1147260.0,76.92823791503906,48.98040771484375
594,1147240.0,82.45919799804688,52.501983642578125
595,1147220.0,95.18596649169922,60.60514831542969
596,1147200.0,114.14205169677734,72.6745376586914
597,1147180.0,127.45973205566406,81.15393829345703
598,1147160.0,125.14635467529297,79.6810073852539
599,1147140.0,107.66097259521484,68.54801940917969
600,1147120.0,97.29204559326172,61.94609451293945
601,1147100.0,90.60948181152344,57.691287994384766
602,1147080.0,87.21259307861328,55.52848434448242
603,1147060.0,75.9781265258789,48.37546920776367
604,1147040.0,64.68074035644531,41.18239212036133
605,1147020.0,55.934791564941406,35.613826751708984
606,1147000.0,53.232486724853516,33.89326095581055
607,1146980.0,55.38323211669922,35.26264572143555
608,1146960.0,57.808868408203125,36.80705642700195
609,1146940.0,58.71320343017578,37.38284683227539
610,1146920.0,56.951053619384766,36.26088333129883
611,1146900.0,53.29853439331055,33.9353141784668
612,1146880.0,56.0178337097168,35.66669845581055
613,1146860.0,60.77318572998047,38.69444274902344
614,1146840.0,67.43543243408203,42.93631362915039
615,1146820.0,75.9183120727539,48.33738708496094
616,1146800.0,86.55399322509766,55.10914993286133
617,1146780.0,98.07980346679688,62.447662353515625
618,1146760.0,101.0926742553711,64.365966796875
619,1146740.0,97.81575012207031,62.279541015625
620,1146720.0,83.44263458251953,53.12813949584961
621,1146700.0,85.57105255126953,54.48331069946289
622,1146680.0,108.64947509765625,69.17739868164062
623,1146660.0,142.55274963378906,90.76370239257812
624,1146640.0,155.02569580078125,98.70526123046875
625,1146620.0,142.09552001953125,90.47258758544922
626,1146600.0,127.16081237792969,80.96361541748047
627,1146580.0,122.3544692993164,77.90340423583984
628,1146560.0,123.10043334960938,78.37836456298828
629,1146540.0,124.98442077636719,79.5779037475586
630,1146520.0,122.00630187988281,77.68172454833984
631,1146500.0,111.29729461669922,70.86327362060547
632,1146480.0,96.90470123291016,61.6994743347168
633,1146460.0,86.66185760498047,55.17782974243164
634,1146440.0,88.21102142333984,56.1641845703125
635,1146420.0,91.3094482421875,58.136962890625
636,1146400.0,91.73335266113281,58.406864166259766
637,1146380.0,88.99840545654297,56.6655158996582
638,1146360.0,85.9184799194336,54.70451736450195
639,1146340.0,80.75470733642578,51.41672897338867
640,1146320.0,74.3615951538086,47.34621810913086
641,1146300.0,71.52816009521484,45.54216384887695
642,1146280.0,74.8583984375,47.662532806396484
643,1146260.0,87.48360443115234,55.7010383605957
644,1146240.0,101.00799560546875,64.31204986572266
645,1146220.0,112.49781036376953,71.62764739990234
646,1146200.0,114.0665512084961,72.62646484375
647,1146180.0,111.83392333984375,71.20494842529297
648,1146160.0,107.59769439697266,68.50772857666016
649,1146140.0,105.74771118164062,67.32984161376953
650,1146120.0,99.52102661132812,63.36529541015625
651,1146100.0,88.61774444580078,56.42314529418945
652,1146080.0,79.43343353271484,50.57547378540039
653,1146060.0,79.64657592773438,50.711177825927734
654,1146040.0,89.67609405517578,57.09700012207031
655,1146020.0,95.32893371582031,60.6961784362793
656,1146000.0,94.4034194946289,60.10689926147461
657,1145980.0,94.04106140136719,59.87618637084961
658,1145960.0,92.1822280883789,58.69266128540039
659,1145940.0,96.70817565917969,61.574344635009766
660,1145920.0,98.54727172851562,62.745304107666016
661,1145900.0,104.0303726196289,66.23640441894531
662,1145880.0,103.44474029541016,65.86353302001953
663,1145860.0,99.56429290771484,63.39284133911133
664,1145840.0,94.74984741210938,60.32747268676758
665,1145820.0,91.71745300292969,58.3967399597168
666,1145800.0,93.793701171875,59.71868896484375
667,1145780.0,94.3675308227539,60.084049224853516
668,1145760.0,97.94740295410156,62.36336135864258
669,1145740.0,96.99638366699219,61.75784683227539
670,1145720.0,97.90383911132812,62.335628509521484
671,1145700.0,91.89737701416016,58.511295318603516
672,1145680.0,85.58606719970703,54.49287033081055
673,1145660.0,81.69195556640625,52.01347732543945
674,1145640.0,86.54194641113281,55.10148239135742
675,1145620.0,93.4179916381836,59.47947692871094
676,1145600.0,96.50654602050781,61.44596481323242
677,1145580.0,86.46212005615234,55.050655364990234
678,1145560.0,79.4360122680664,50.57711410522461
679,1145540.0,74.94979858398438,47.72072982788086
680,1145520.0,78.51276397705078,49.98927688598633
681,1145500.0,76.03689575195312,48.41288757324219
682,1145480.0,70.16366577148438,44.67338562011719
683,1145460.0,64.562255859375,41.10695266723633
684,1145440.0,63.261695861816406,40.27888488769531
685,1145420.0,64.2509765625,40.90876388549805
686,1145400.0,67.3817138671875,42.9021110534668
687,1145380.0,66.16455078125,42.127140045166016
688,1145360.0,63.36907958984375,40.34725570678711
689,1145340.0,64.46534729003906,41.04525375366211
690,1145320.0,67.79500579833984,43.165252685546875
691,1145300.0,74.72219848632812,47.5758171081543
692,1145280.0,79.50841522216797,50.62321090698242
693,1145260.0,86.72029876708984,55.21503829956055
694,1145240.0,90.04056549072266,57.32905960083008
695,1145220.0,90.38291931152344,57.54703903198242
696,1145200.0,91.33816528320312,58.15524673461914
697,1145180.0,91.07317352294922,57.98652267456055
698,1145160.0,90.9202880859375,57.88917922973633
699,1145140.0,91.58685302734375,58.3135871887207
700,1145120.0,101.93565368652344,64.90269470214844
701,1145100.0,119.92857360839844,76.35883331298828
702,1145080.0,132.2964324951172,84.23348236083984
703,1145060.0,125.02803802490234,79.60567474365234
704,1145040.0,105.82633209228516,67.37989807128906
705,1145020.0,88.97753143310547,56.652225494384766
706,1145000.0,83.75006866455078,53.323883056640625
707,1144980.0,84.62554168701172,53.88129806518555
708,1144960.0,89.07054138183594,56.71144485473633
709,1144940.0,95.3205795288086,60.69085693359375
710,1144920.0,97.91666412353516,62.34379196166992
711,1144900.0,96.93099212646484,61.71621322631836
712,1144880.0,93.69966125488281,59.6588134765625
713,1144860.0,92.19660186767578,58.701812744140625
714,1144840.0,91.04219818115234,57.966800689697266
715,1144820.0,91.66154479980469,58.361141204833984
716,1144800.0,89.59353637695312,57.04443359375
717,1144780.0,84.79299926757812,53.987918853759766
718,1144760.0,75.73048400878906,48.21779251098633
719,1144740.0,70.2362289428711,44.71958923339844
720,1144720.0,64.74821472167969,41.2253532409668
721,1144700.0,62.3106803894043,39.673370361328125
722,1144680.0,59.8869514465332,38.13017654418945
723,1144660.0,61.66309356689453,39.261051177978516
724,1144640.0,66.47888946533203,42.32727813720703
725,1144620.0,73.13162994384766,46.5630989074707
726,1144600.0,84.05332946777344,53.516971588134766
727,1144580.0,98.65202331542969,62.81199645996094
728,1144560.0,112.99211883544922,71.94237518310547
729,1144540.0,116.02753448486328,73.87503051757812
730,1144520.0,109.29276275634766,69.58698272705078
731,1144500.0,103.18063354492188,65.69537353515625
732,1144480.0,102.14827728271484,65.03807067871094
733,1144460.0,108.82061767578125,69.28636932373047
734,1144440.0,119.69418334960938,76.2095947265625
735,1144420.0,129.1576690673828,82.23501586914062
736,1144400.0,126.13746643066406,80.31204986572266
737,1144380.0,108.46984100341797,69.06302642822266
738,1144360.0,86.53987121582031,55.10015869140625
739,1144340.0,71.1125717163086,45.277557373046875
740,1144320.0,61.81290817260742,39.35643768310547
741,1144300.0,57.12602615356445,36.37228775024414
742,1144280.0,54.991905212402344,35.01348876953125
743,1144260.0,55.60175704956055,35.40178298950195
744,1144240.0,58.6574592590332,37.347354888916016
745,1144220.0,62.30485534667969,39.66966247558594
746,1144200.0,62.9158935546875,40.058712005615234
747,1144180.0,62.34295654296875,39.69392013549805
748,1144160.0,60.55344009399414,38.55453109741211
749,1144140.0,61.757328033447266,39.321048736572266
750,1144120.0,59.61130905151367,37.954673767089844
751,1144100.0,58.07202911376953,36.974609375
752,1144080.0,59.65705871582031,37.983802795410156
753,1144060.0,64.39611053466797,41.00117111206055
754,1144040.0,73.17021942138672,46.58766555786133
755,1144020.0,77.97492980957031,49.6468391418457
756,1144000.0,89.28789520263672,56.84983444213867
757,1143980.0,104.10472106933594,66.28374481201172
758,1143960.0,118.88632202148438,75.69522857666016
759,1143940.0,129.54800415039062,82.48355102539062
760,1143920.0,138.79104614257812,88.36861419677734
761,1143900.0,136.27455139160156,86.766357421875
762,1143880.0,124.47293090820312,79.25223541259766
763,1143860.0,106.26712799072266,67.66055297851562
764,1143840.0,90.73371124267578,57.7703857421875
765,1143820.0,88.98311614990234,56.65577697753906
766,1143800.0,91.9042739868164,58.515689849853516
767,1143780.0,105.41365051269531,67.11714172363281
768,1143760.0,106.48989868164062,67.8023910522461
769,1143740.0,99.58727264404297,63.407474517822266
770,1143720.0,90.23474884033203,57.45269775390625
771,1143700.0,85.7822036743164,54.61775207519531
772,1143680.0,83.89193725585938,53.41421127319336
773,1143660.0,81.62992095947266,51.97397994995117
774,1143640.0,76.37351989746094,48.62721633911133
775,1143620.0,67.92060089111328,43.24522018432617
776,1143600.0,63.510841369628906,40.43751525878906
777,1143580.0,58.39919662475586,37.182918548583984
778,1143560.0,60.22397232055664,38.344757080078125
779,1143540.0,58.40716552734375,37.187992095947266
780,1143520.0,63.52342224121094,40.445526123046875
781,1143500.0,68.6533432006836,43.711761474609375
782,1143480.0,75.30097198486328,47.94432067871094
783,1143460.0,80.09164428710938,50.99455642700195
784,1143440.0,84.00759887695312,53.48785400390625
785,1143420.0,88.85807037353516,56.5761604309082
786,1143400.0,92.66259002685547,58.99850845336914
787,1143380.0,96.89327239990234,61.692195892333984
788,1143360.0,98.87557983398438,62.9543342590332
789,1143340.0,101.6265869140625,64.7059097290039
790,1143320.0,98.67803192138672,62.828556060791016
791,1143300.0,91.68587493896484,58.37663269042969
792,1143280.0,84.58451080322266,53.85517501831055
793,1143260.0,84.49962615966797,53.80112838745117
794,1143240.0,87.08345031738281,55.446258544921875
795,1143220.0,86.46868896484375,55.05483627319336
796,1143200.0,83.77867889404297,53.34210205078125
797,1143180.0,84.42742919921875,53.75516128540039
798,1143160.0,88.08200073242188,56.082035064697266
799,1143140.0,94.43778228759766,60.128780364990234
800,1143120.0,97.41801452636719,62.026302337646484
801,1143100.0,99.20348358154297,63.16311264038086
802,1143080.0,99.7689437866211,63.52314376831055
803,1143060.0,97.30823516845703,61.95640182495117
804,1143040.0,87.932861328125,55.98707962036133
805,1143020.0,77.08147430419922,49.077972412109375
806,1143000.0,71.07269287109375,45.252166748046875
807,1142980.0,71.9847183227539,45.832855224609375
808,1142960.0,71.11065673828125,45.276336669921875
809,1142940.0,72.33967590332031,46.05885696411133
810,1142920.0,74.16060638427734,47.2182502746582
811,1142900.0,79.87244415283203,50.8549919128418
812,1142880.0,78.64749145507812,50.07505798339844
813,1142860.0,76.22820281982422,48.53469467163086
814,1142840.0,70.45848846435547,44.86109924316406
815,1142820.0,70.42064666748047,44.83700942993164
816,1142800.0,76.1469955444336,48.48298645019531
817,1142780.0,82.72074127197266,52.66850662231445
818,1142760.0,95.10201263427734,60.55169677734375
819,1142740.0,107.58362579345703,68.49877166748047
820,1142720.0,108.76155853271484,69.24876403808594
821,1142700.0,97.63790130615234,62.16630172729492
822,1142680.0,81.31957244873047,51.77638244628906
823,1142660.0,81.90555572509766,52.149478912353516
824,1142640.0,88.17642211914062,56.142154693603516
825,1142620.0,94.16041564941406,59.952178955078125
826,1142600.0,92.80229187011719,59.087459564208984
827,1142580.0,92.2648696899414,58.74528121948242
828,1142560.0,94.66646575927734,60.274383544921875
829,1142540.0,98.24803924560547,62.554779052734375
830,1142520.0,98.51165771484375,62.722625732421875
831,1142500.0,93.0605239868164,59.25187301635742
832,1142480.0,83.42581176757812,53.117427825927734
833,1142460.0,73.18253326416016,46.59550857543945
834,1142440.0,64.71894073486328,41.20671463012695
835,1142420.0,62.928985595703125,40.067047119140625
836,1142400.0,64.77381896972656,41.24165725708008
837,1142380.0,68.41295623779297,43.5587043762207
838,1142360.0,68.99791717529297,43.93115234375
839,1142340.0,68.96815490722656,43.912200927734375
840,1142320.0,63.51315689086914,40.43899154663086
841,1142300.0,56.82787322998047,36.18245315551758
842,1142280.0,51.06330108642578,32.51213455200195
843,1142260.0,54.08939743041992,34.43885803222656
844,1142240.0,64.3987808227539,41.00286865234375
845,1142220.0,76.80948638916016,48.9047966003418
846,1142200.0,88.00147247314453,56.030765533447266
847,1142180.0,97.11228942871094,61.83164596557617
848,1142160.0,103.20978546142578,65.71393585205078
849,1142140.0,106.22978973388672,67.63677978515625
850,1142120.0,100.79009246826172,64.17330932617188
851,1142100.0,91.28877258300781,58.12379837036133
852,1142080.0,91.01630401611328,57.950313568115234
853,1142060.0,93.8801498413086,59.77373123168945
854,1142040.0,102.33326721191406,65.15585327148438
855,1142020.0,96.8956527709961,61.69371032714844
856,1142000.0,91.30972290039062,58.13713455200195
857,1141980.0,84.4606704711914,53.77632522583008
858,1141960.0,88.05839538574219,56.0670051574707
859,1141940.0,97.3637924194336,61.99177932739258
860,1141920.0,106.08602142333984,67.54524230957031
861,1141900.0,107.29640197753906,68.3158950805664
862,1141880.0,102.7959976196289,65.45047760009766
863,1141860.0,95.59632110595703,60.866424560546875
864,1141840.0,89.28282928466797,56.84660720825195
865,1141820.0,88.0734634399414,56.07659912109375
866,1141800.0,87.14990234375,55.48856735229492
867,1141780.0,88.01482391357422,56.03926467895508
868,1141760.0,84.68550872802734,53.91947937011719
869,1141740.0,81.32170104980469,51.77773666381836
870,1141720.0,80.08404541015625,50.98971939086914
871,1141700.0,74.02545928955078,47.1322021484375
872,1141680.0,72.54574584960938,46.1900634765625
873,1141660.0,70.15575408935547,44.66835021972656
874,1141640.0,79.47941589355469,50.6047477722168
875,1141620.0,92.67789459228516,59.00825500488281
876,1141600.0,107.47513580322266,68.42969512939453
877,1141580.0,111.87018585205078,71.22803497314453
878,1141560.0,105.5120849609375,67.17981719970703
879,1141540.0,90.84136199951172,57.83892822265625
880,1141520.0,74.1137466430664,47.18841552734375
881,1141500.0,70.47085571289062,44.86897659301758
882,1141480.0,74.17884826660156,47.229862213134766
883,1141460.0,83.40827178955078,53.10626220703125
884,1141440.0,88.07759094238281,56.079227447509766
885,1141420.0,95.13743591308594,60.574249267578125
886,1141400.0,100.76860046386719,64.15962982177734
887,1141380.0,99.27542877197266,63.208919525146484
888,1141360.0,88.38407135009766,56.27436447143555
889,1141340.0,79.56622314453125,50.66001892089844
890,1141320.0,70.16399383544922,44.6735954284668
891,1141300.0,64.69477844238281,41.19133377075195
892,1141280.0,59.818145751953125,38.086368560791016
893,1141260.0,59.20046615600586,37.69308853149414
894,1141240.0,60.73357009887695,38.669219970703125
895,1141220.0,64.39738464355469,41.00197982788086
896,1141200.0,69.25447082519531,44.09449768066406
897,1141180.0,71.68310546875,45.64081954956055
898,1141160.0,70.81475830078125,45.08794021606445
899,1141140.0,70.22000885009766,44.709259033203125
900,1141120.0,68.10115814208984,43.36018371582031
901,1141100.0,68.64390563964844,43.70574951171875
902,1141080.0,71.63700103759766,45.6114616394043
903,1141060.0,78.89327239990234,50.23154830932617
904,1141040.0,86.7747573852539,55.24971008300781
905,1141020.0,93.4705810546875,59.51295852661133
906,1141000.0,97.32412719726562,61.966522216796875
907,1140980.0,93.113037109375,59.285308837890625
908,1140960.0,84.71005249023438,53.93510818481445
909,1140940.0,78.2406234741211,49.81600570678711
910,1140920.0,80.34264373779297,51.15436935424805
911,1140900.0,85.07341003417969,54.16645812988281
912,1140880.0,91.72481536865234,58.40142822265625
913,1140860.0,94.33045196533203,60.06044006347656
914,1140840.0,88.10794067382812,56.09855270385742
915,1140820.0,75.18692016601562,47.871707916259766
916,1140800.0,61.67061996459961,39.26584243774414
917,1140780.0,57.026187896728516,36.308719635009766
918,1140760.0,57.443111419677734,36.57417678833008
919,1140740.0,62.301231384277344,39.667354583740234
920,1140720.0,68.67625427246094,43.726348876953125
921,1140700.0,78.39302062988281,49.91303634643555
922,1140680.0,83.54432678222656,53.19289016723633
923,1140660.0,89.5825424194336,57.03743362426758
924,1140640.0,89.06617736816406,56.70866394042969
925,1140620.0,94.59982299804688,60.23194885253906
926,1140600.0,99.12374877929688,63.11234664916992
927,1140580.0,102.35397338867188,65.16903686523438
928,1140560.0,104.4051284790039,66.47501373291016
929,1140540.0,106.52665710449219,67.82579803466797
930,1140520.0,111.63999938964844,71.08147430419922
931,1140500.0,117.02179718017578,74.5080795288086
932,1140480.0,121.37759399414062,77.28142547607422
933,1140460.0,119.4139175415039,76.0311508178711
934,1140440.0,104.44341278076172,66.4993896484375
935,1140420.0,83.64361572265625,53.256107330322266
936,1140400.0,68.81075286865234,43.81198501586914
937,1140380.0,68.4757308959961,43.59867477416992
938,1140360.0,84.73091125488281,53.94839096069336
939,1140340.0,103.94441986083984,66.18167877197266
940,1140320.0,114.14180755615234,72.67438507080078
941,1140300.0,107.37335205078125,68.3648910522461
942,1140280.0,98.95365142822266,63.00404357910156
943,1140260.0,91.42091369628906,58.20793151855469
944,1140240.0,86.58687591552734,55.13008499145508
945,1140220.0,77.46604919433594,49.32283401489258
946,1140200.0,70.16419219970703,44.67372131347656
947,1140180.0,64.07669830322266,40.79779815673828
948,1140160.0,65.27118682861328,41.55833053588867
949,1140140.0,71.63404083251953,45.60957717895508
950,1140120.0,82.24995422363281,52.36875534057617
951,1140100.0,92.27706146240234,58.7530403137207
952,1140080.0,96.85670471191406,61.66891098022461
953,1140060.0,94.1531982421875,59.94758224487305
954,1140040.0,88.67851257324219,56.46183776855469
955,1140020.0,83.19385528564453,52.96974182128906
956,1140000.0,81.36366271972656,51.8044548034668
957,1139980.0,83.14580535888672,52.93914794921875
958,1139960.0,90.67183685302734,57.73099136352539
959,1139940.0,103.0727310180664,65.62667083740234
960,1139920.0,113.11351013183594,72.01966094970703
961,1139900.0,108.7111587524414,69.2166748046875
962,1139880.0,99.19400024414062,63.157073974609375
963,1139860.0,89.09915924072266,56.72966384887695
964,1139840.0,86.4544906616211,55.04579544067383
965,1139820.0,82.9906005859375,52.840328216552734
966,1139800.0,80.35521697998047,51.16237258911133
967,1139780.0,82.49359130859375,52.52388000488281
968,1139760.0,86.35523223876953,54.982601165771484
969,1139740.0,88.44518280029297,56.31327438354492
970,1139720.0,87.34130096435547,55.61043167114258
971,1139700.0,82.24322509765625,52.364471435546875
972,1139680.0,75.02906036376953,47.77119827270508
973,1139660.0,70.8201675415039,45.09138107299805
974,1139640.0,65.9818115234375,42.01078796386719
975,1139620.0,66.86686706542969,42.57430648803711
976,1139600.0,67.74533081054688,43.13362503051758
977,1139580.0,76.21127319335938,48.5239143371582
978,1139560.0,83.41773986816406,53.11228942871094
979,1139540.0,86.71044158935547,55.20875930786133
980,1139520.0,85.80415344238281,54.6317253112793
981,1139500.0,84.34728240966797,53.704132080078125
982,1139480.0,85.30924224853516,54.31661605834961
983,1139460.0,87.16948699951172,55.50103759765625
984,1139440.0,91.71315002441406,58.39400100708008
985,1139420.0,94.11559295654297,59.923641204833984
986,1139400.0,92.32272338867188,58.7821159362793
987,1139380.0,84.24951934814453,53.64188766479492
988,1139360.0,90.38884735107422,57.550811767578125
989,1139340.0,89.14241027832031,56.7572021484375
990,1139320.0,93.76542663574219,59.700687408447266
991,1139300.0,81.76834106445312,52.06211471557617
992,1139280.0,88.5567855834961,56.384334564208984
993,1139260.0,86.7533950805664,55.23611068725586
994,1139240.0,89.28005981445312,56.844844818115234
995,1139220.0,88.1610336303711,56.13235855102539
996,1139200.0,89.774169921875,57.15944290161133
997,1139180.0,86.44576263427734,55.04024124145508
998,1139160.0,72.58988189697266,46.21816635131836
999,1139140.0,60.51067352294922,38.52730178833008
1000,1139120.0,55.97468185424805,35.639225006103516
1001,1139100.0,58.68791198730469,37.36674499511719
1002,1139080.0,67.70928192138672,43.11067581176758
1003,1139060.0,75.84553527832031,48.29104995727539
1004,1139040.0,81.89480590820312,52.142635345458984
1005,1139020.0,81.32643127441406,51.7807502746582
1006,1139000.0,77.7286605834961,49.49003982543945
1007,1138980.0,72.28425598144531,46.0235710144043
1008,1138960.0,65.0587387084961,41.423065185546875
1009,1138940.0,57.81875991821289,36.8133544921875
1010,1138920.0,55.69913101196289,35.46377944946289
1011,1138900.0,64.33512878417969,40.96234130859375
1012,1138880.0,82.43228912353516,52.4848518371582
1013,1138860.0,98.40843963623047,62.65690612792969
1014,1138840.0,103.69609832763672,66.02357482910156
1015,1138820.0,100.70635223388672,64.1199951171875
1016,1138800.0,102.36785888671875,65.1778793334961
1017,1138780.0,102.21562957763672,65.0809555053711
1018,1138760.0,106.49761199951172,67.80730438232422
1019,1138740.0,96.74111938476562,61.59532165527344
1020,1138720.0,92.84255981445312,59.11309814453125
1021,1138700.0,76.76659393310547,48.87748718261719
1022,1138680.0,71.9469985961914,45.808837890625
1023,1138660.0,70.51856994628906,44.89935302734375
1024,1138640.0,79.4874038696289,50.609832763671875
1025,1138620.0,89.09243774414062,56.72538375854492
1026,1138600.0,92.9146499633789,59.15899658203125
1027,1138580.0,91.11271667480469,58.01170349121094
1028,1138560.0,85.7406005859375,54.59126281738281
1029,1138540.0,76.77234649658203,48.88114929199219
1030,1138520.0,69.90757751464844,44.51033401489258
1031,1138500.0,66.84868621826172,42.5627326965332
1032,1138480.0,73.17430877685547,46.59027099609375
1033,1138460.0,79.77725219726562,50.79438400268555
1034,1138440.0,86.4061508178711,55.015018463134766
1035,1138420.0,88.22611999511719,56.173797607421875
1036,1138400.0,90.98725891113281,57.931819915771484
1037,1138380.0,90.70437622070312,57.751708984375
1038,1138360.0,83.08076477050781,52.897735595703125
1039,1138340.0,74.72453308105469,47.577301025390625
1040,1138320.0,70.19526672363281,44.69350814819336
1041,1138300.0,80.81295013427734,51.45381164550781
1042,1138280.0,96.4377670288086,61.40217590332031
1043,1138260.0,104.29622650146484,66.40567779541016
1044,1138240.0,104.97879791259766,66.84027099609375
1045,1138220.0,99.38389587402344,63.277984619140625
1046,1138200.0,95.64593505859375,60.898014068603516
1047,1138180.0,91.37522888183594,58.1788444519043
1048,1138160.0,82.6059799194336,52.59543991088867
1049,1138140.0,78.27046203613281,49.83500289916992
1050,1138120.0,73.27182006835938,46.6523551940918
1051,1138100.0,74.42362213134766,47.385711669921875
1052,1138080.0,75.88716888427734,48.31755447387695
1053,1138060.0,81.51078796386719,51.898128509521484
1054,1138040.0,86.84993743896484,55.297576904296875
1055,1138020.0,85.90178680419922,54.69388961791992
1056,1138000.0,80.40150451660156,51.19184494018555
1057,1137980.0,72.20380401611328,45.972347259521484
1058,1137960.0,64.63294982910156,41.1519660949707
1059,1137940.0,56.208560943603516,35.78813552856445
1060,1137920.0,50.801944732666016,32.34572982788086
1061,1137900.0,49.90369415283203,31.77381134033203
1062,1137880.0,48.709564208984375,31.013504028320312
1063,1137860.0,52.96957015991211,33.725860595703125
1064,1137840.0,56.60600280761719,36.04118728637695
1065,1137820.0,64.45513153076172,41.03874588012695
1066,1137800.0,70.77839660644531,45.064788818359375
1067,1137780.0,77.68726348876953,49.463680267333984
1068,1137760.0,84.33189392089844,53.694332122802734
1069,1137740.0,86.75904083251953,55.23970413208008
1070,1137720.0,91.03648376464844,57.96316146850586
1071,1137700.0,94.09270477294922,59.9090690612793
1072,1137680.0,101.08592987060547,64.3616714477539
1073,1137660.0,90.61903381347656,57.69737243652344
1074,1137640.0,78.91119384765625,50.24296188354492
1075,1137620.0,61.514678955078125,39.16655349731445
1076,1137600.0,62.58701705932617,39.84931564331055
1077,1137580.0,66.40666961669922,42.28129959106445
1078,1137560.0,76.20408630371094,48.51933670043945
1079,1137540.0,80.18448638916016,51.05366897583008
1080,1137520.0,81.42422485351562,51.843013763427734
1081,1137500.0,81.1200942993164,51.64937210083008
1082,1137480.0,80.48478698730469,51.244869232177734
1083,1137460.0,79.21266174316406,50.434906005859375
1084,1137440.0,73.43629455566406,46.757080078125
1085,1137420.0,67.3832015991211,42.90305709838867
1086,1137400.0,61.96805191040039,39.45521926879883
1087,1137380.0,56.24751663208008,35.81293869018555
1088,1137360.0,52.62326431274414,33.505367279052734
1089,1137340.0,49.01505661010742,31.2080135345459
1090,1137320.0,47.83656692504883,30.457664489746094
1091,1137300.0,47.24660110473633,30.082033157348633
1092,1137280.0,47.23232650756836,30.07294273376465
1093,1137260.0,45.39314270019531,28.901931762695312
1094,1137240.0,45.3782958984375,28.89247703552246
1095,1137220.0,44.468509674072266,28.313215255737305
1096,1137200.0,48.072166442871094,30.6076717376709
1097,1137180.0,52.88501739501953,33.672027587890625
1098,1137160.0,71.33065795898438,45.416412353515625
1099,1137140.0,94.94732666015625,60.45320510864258
1100,1137120.0,114.37837219238281,72.82500457763672
1101,1137100.0,113.47187042236328,72.24783325195312
1102,1137080.0,107.71903991699219,68.58499145507812
1103,1137060.0,103.5967788696289,65.96033477783203
1104,1137040.0,97.87906646728516,62.319854736328125
1105,1137020.0,89.59835052490234,57.04750061035156
1106,1137000.0,89.70506286621094,57.11544418334961
1107,1136980.0,96.57374572753906,61.48875045776367
1108,1136960.0,96.16619110107422,61.22926330566406
1109,1136940.0,86.960205078125,55.3677864074707
1110,1136920.0,83.29861450195312,53.036441802978516
1111,1136900.0,84.42908477783203,53.7562141418457
1112,1136880.0,84.90042114257812,54.05631637573242
1113,1136860.0,81.92466735839844,52.16164779663086
1114,1136840.0,83.1124267578125,52.91789627075195
1115,1136820.0,85.22928619384766,54.26570510864258
1116,1136800.0,87.69365692138672,55.83477783203125
1117,1136780.0,87.94561004638672,55.99519729614258
1118,1136760.0,84.94026184082031,54.08168411254883
1119,1136740.0,80.7077865600586,51.38685607910156
1120,1136720.0,75.32908630371094,47.962223052978516
1121,1136700.0,71.64624786376953,45.61735153198242
1122,1136680.0,69.80917358398438,44.44768142700195
1123,1136660.0,73.74593353271484,46.9542236328125
1124,1136640.0,76.49769592285156,48.70627975463867
1125,1136620.0,82.869140625,52.762996673583984
1126,1136600.0,86.50466918945312,55.0777473449707
1127,1136580.0,93.82269287109375,59.737152099609375
1128,1136560.0,97.18397521972656,61.87728500366211
1129,1136540.0,99.1484375,63.1280632019043
1130,1136520.0,100.73715209960938,64.13960266113281
1131,1136500.0,99.82161712646484,63.55668258666992
1132,1136480.0,93.2170639038086,59.35154342651367
1133,1136460.0,88.72806549072266,56.49338912963867
1134,1136440.0,82.96611022949219,52.824737548828125
1135,1136420.0,85.90382385253906,54.695186614990234
1136,1136400.0,88.34645080566406,56.25041198730469
1137,1136380.0,90.45298767089844,57.59164810180664
1138,1136360.0,90.07169342041016,57.348876953125
1139,1136340.0,85.84921264648438,54.66041564941406
1140,1136320.0,84.330078125,53.69317626953125
1141,1136300.0,80.95272064208984,51.54280471801758
1142,1136280.0,76.46345520019531,48.684478759765625
1143,1136260.0,73.11253356933594,46.55093765258789
1144,1136240.0,68.88329315185547,43.85816955566406
1145,1136220.0,68.01581573486328,43.305843353271484
1146,1136200.0,68.64661407470703,43.70747756958008
1147,1136180.0,69.85993194580078,44.47999954223633
1148,1136160.0,73.51495361328125,46.807159423828125
1149,1136140.0,75.36978912353516,47.98814010620117
1150,1136120.0,79.62625885009766,50.6982421875
1151,1136100.0,80.51492309570312,51.26405715942383
1152,1136080.0,75.9460220336914,48.35503005981445
1153,1136060.0,72.90963745117188,46.4217529296875
1154,1136040.0,69.85334014892578,44.475799560546875
1155,1136020.0,77.98536682128906,49.65348434448242
1156,1136000.0,85.23877716064453,54.27174758911133
