frameNumber,"TIME, ms","TDEP, 0.1 in","ETIM, s","LMVL, V","UMVL, V","CFLA,  ","OCD, ft","RCMD, V","RCPP, in","CMRT, h","RCNU,  ","DCFL,  ","DFS,  ","DZER,  ","RHMD, V","HMRT, h","RHV, V","RLSW,  ","MNU,  ","S1CY,  ","S2CY,  ","RSCU,  ","RSTS,  ","UCFL,  ","CARC, mA","CMDV, V","CMPP, in","CNU,  ","HMDV, V","HV, V","LSWI,  ","SCUR,  ","SSTA,  ","RCMP, psi","RHPP, psi","RRPP, psi","CMPR, psi","HPPR, psi","RPPV, psi","SMSC,  ","CMCU, mA","HMCU, mA","CMLP, in" 
1061,17101260.0,867949.75,424.0010070800781,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,24.0,0.0,128.0,210.27499389648438,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,24.0,0.0,14.695899963378906,134.31312561035156,1234.7916259765625,14.695899963378906,134.31312561035156,1234.7916259765625,192,54.0,12.5,-0.908888041973114
1062,17101660.0,868005.75,424.4010009765625,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,24.0,0.0,128.0,210.27499389648438,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,24.0,0.0,14.695899963378906,134.31312561035156,1234.7916259765625,14.695899963378906,134.31312561035156,1234.7916259765625,192,54.0,12.5,-0.908888041973114
1063,17102060.0,868059.0,424.8009948730469,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,23.0,0.0,128.0,209.9499969482422,0.0,0.009969589300453663,21.0,0.0,150.87379455566406,0.0,23.0,0.0,14.695899963378906,133.7435302734375,1228.981689453125,14.695899963378906,133.7435302734375,1228.981689453125,192,54.0,12.25,-0.9112607836723328
1064,17102460.0,868114.5,425.20098876953125,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,23.0,0.0,128.0,210.33749389648438,0.0,0.009969589300453663,21.0,0.0,150.87379455566406,0.0,23.0,0.0,14.695899963378906,133.7435302734375,1228.981689453125,14.695899963378906,133.7435302734375,1228.981689453125,192,57.0,12.625,-0.9112607836723328
1065,17102860.0,868170.1875,425.60101318359375,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,24.0,0.0,128.0,210.14999389648438,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,24.0,0.0,14.695899963378906,134.31312561035156,1234.7916259765625,14.695899963378906,134.31312561035156,1234.7916259765625,192,54.0,12.25,-0.908888041973114
1066,17103260.0,868224.0,426.0010070800781,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,25.0,0.0,128.0,209.91250610351562,0.0,0.009969589300453663,21.0,0.0,150.09609985351562,0.0,25.0,0.0,14.695899963378906,133.7435302734375,1228.981689453125,14.695899963378906,133.7435302734375,1228.981689453125,192,56.5,12.75,-0.9112607836723328
1067,17103660.0,868279.25,426.4010009765625,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,25.0,0.0,128.0,210.3249969482422,0.0,0.012164304964244366,21.0,0.0,150.87379455566406,0.0,25.0,0.0,19.480588912963867,110.38967895507812,1234.7916259765625,19.480588912963867,110.38967895507812,1234.7916259765625,192,51.5,12.0,-0.908888041973114
1068,17104060.0,868335.25,426.8009948730469,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,24.0,0.0,128.0,210.0625,0.0,0.012164304964244366,21.0,0.0,150.87379455566406,0.0,24.0,0.0,14.695899963378906,110.38967895507812,1234.7916259765625,14.695899963378906,110.38967895507812,1234.7916259765625,192,51.5,12.125,-0.908888041973114
1069,17104460.0,868389.0,427.20098876953125,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,24.0,0.0,128.0,210.39999389648438,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,24.0,0.0,14.695899963378906,110.38967895507812,1234.7916259765625,14.695899963378906,110.38967895507812,1234.7916259765625,192,50.5,12.125,-0.908888041973114
1070,17104860.0,868444.1875,427.60101318359375,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,23.0,0.0,128.0,210.27499389648438,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,23.0,0.0,19.480588912963867,110.38967895507812,1234.7916259765625,19.480588912963867,110.38967895507812,1234.7916259765625,192,49.0,12.0,-0.908888041973114
1071,17105260.0,868499.8125,428.0010070800781,585.0,635.0,18.0,7105.0498046875,0.0,0.4714285731315613,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,22.0,0.0,128.0,209.97500610351562,0.0,0.024303851649165154,21.0,0.0,150.09609985351562,0.0,22.0,0.0,14.695899963378906,109.93399810791016,1205.172119140625,14.695899963378906,109.93399810791016,1205.172119140625,192,49.0,12.0,-0.8957080841064453
1072,17105660.0,868553.0,428.4010009765625,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,23.0,0.0,128.0,210.35000610351562,0.0,0.009969589300453663,21.0,0.0,150.09609985351562,0.0,23.0,0.0,14.695899963378906,133.7435302734375,1205.172119140625,14.695899963378906,133.7435302734375,1205.172119140625,192,48.5,12.0,-0.9112607836723328
1073,17106060.0,868608.1875,428.8009948730469,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,24.0,0.0,128.0,210.3000030517578,0.0,0.009969589300453663,21.0,0.0,150.09609985351562,0.0,24.0,0.0,14.695899963378906,133.7435302734375,1205.172119140625,14.695899963378906,133.7435302734375,1205.172119140625,192,52.0,12.75,-0.9112607836723328
1074,17106460.0,868663.25,429.20098876953125,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,25.0,0.0,128.0,210.1875,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,25.0,0.0,14.695899963378906,134.31312561035156,1210.8681640625,14.695899963378906,134.31312561035156,1210.8681640625,192,61.5,15.25,-0.908888041973114
1075,17106860.0,868717.0,429.60101318359375,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,25.0,0.0,128.0,210.35000610351562,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,25.0,0.0,14.695899963378906,110.38967895507812,1210.8681640625,14.695899963378906,110.38967895507812,1210.8681640625,192,45.0,11.25,-0.908888041973114
1076,17107260.0,868772.1875,430.0010070800781,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,25.0,0.0,128.0,210.08749389648438,0.0,0.012164304964244366,21.0,0.0,150.87379455566406,0.0,25.0,0.0,19.480588912963867,110.38967895507812,1210.8681640625,19.480588912963867,110.38967895507812,1210.8681640625,192,46.5,11.5,-0.908888041973114
1077,17107660.0,868827.8125,430.4010009765625,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,25.0,0.0,128.0,210.08749389648438,0.0,0.012164304964244366,21.0,0.0,150.87379455566406,0.0,25.0,0.0,19.480588912963867,110.38967895507812,1210.8681640625,19.480588912963867,110.38967895507812,1210.8681640625,192,46.5,11.5,-0.908888041973114
1078,17108060.0,868882.0,430.8009948730469,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,24.0,0.0,128.0,210.4250030517578,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,24.0,0.0,14.695899963378906,110.38967895507812,1210.8681640625,14.695899963378906,110.38967895507812,1210.8681640625,192,46.5,11.5,-0.908888041973114
1079,17108460.0,868936.1875,431.20098876953125,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,22.0,0.0,128.0,210.28750610351562,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,22.0,0.0,14.695899963378906,110.38967895507812,1210.8681640625,14.695899963378906,110.38967895507812,1210.8681640625,192,46.0,11.5,-0.908888041973114
1080,17108860.0,868991.25,431.60101318359375,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,23.0,0.0,128.0,210.0500030517578,0.0,0.012164304964244366,21.0,0.0,150.87379455566406,0.0,23.0,0.0,14.695899963378906,110.38967895507812,1210.8681640625,14.695899963378906,110.38967895507812,1210.8681640625,192,46.0,11.5,-0.908888041973114
1081,17109260.0,869045.0,432.0010070800781,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,24.0,0.0,128.0,210.3000030517578,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,24.0,0.0,14.695899963378906,110.38967895507812,1210.8681640625,14.695899963378906,110.38967895507812,1210.8681640625,192,45.5,11.625,-0.908888041973114
1082,17109660.0,869100.0,432.4010009765625,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,25.0,0.0,128.0,210.1999969482422,0.0,0.009969589300453663,21.0,0.0,150.09609985351562,0.0,25.0,0.0,14.695899963378906,109.93399810791016,1205.172119140625,14.695899963378906,109.93399810791016,1205.172119140625,192,45.5,11.375,-0.9112607836723328
1083,17110060.0,869155.5,432.8009948730469,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,25.0,0.0,128.0,209.9875030517578,0.0,0.009969589300453663,21.0,0.0,150.87379455566406,0.0,25.0,0.0,14.695899963378906,109.93399810791016,1205.172119140625,14.695899963378906,109.93399810791016,1205.172119140625,192,43.5,11.25,-0.9112607836723328
1084,17110460.0,869211.1875,433.20098876953125,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,24.0,0.0,128.0,210.5,0.0,0.012164304964244366,21.0,0.0,150.87379455566406,0.0,24.0,0.0,14.695899963378906,110.38967895507812,1210.8681640625,14.695899963378906,110.38967895507812,1210.8681640625,192,47.5,11.5,-0.908888041973114
1085,17110860.0,869264.0,433.60101318359375,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,23.0,0.0,128.0,210.14999389648438,0.0,0.009969589300453663,21.0,0.0,150.09609985351562,0.0,23.0,0.0,14.695899963378906,109.93399810791016,1205.172119140625,14.695899963378906,109.93399810791016,1205.172119140625,192,51.5,12.125,-0.9112607836723328
1086,17111260.0,869319.75,434.0010070800781,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,25.0,0.0,128.0,209.7624969482422,0.0,0.009969589300453663,21.0,0.0,150.09609985351562,0.0,25.0,0.0,14.695899963378906,109.93399810791016,1181.362548828125,14.695899963378906,109.93399810791016,1181.362548828125,192,57.5,12.625,-0.9112607836723328
1087,17111660.0,869374.75,434.4010009765625,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,23.0,0.0,128.0,210.28750610351562,0.0,0.009969589300453663,21.0,0.0,150.09609985351562,0.0,23.0,0.0,14.695899963378906,109.93399810791016,1205.172119140625,14.695899963378906,109.93399810791016,1205.172119140625,192,62.0,13.25,-0.9112607836723328
1088,17112060.0,869426.8125,434.8009948730469,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,25.0,0.0,128.0,210.0,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,25.0,0.0,14.695899963378906,110.38967895507812,1186.9447021484375,14.695899963378906,110.38967895507812,1186.9447021484375,192,59.0,12.75,-0.908888041973114
1089,17112460.0,869480.75,435.20098876953125,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,23.0,0.0,128.0,210.33749389648438,0.0,0.009969589300453663,21.0,0.0,150.09609985351562,0.0,23.0,0.0,14.695899963378906,109.93399810791016,1181.362548828125,14.695899963378906,109.93399810791016,1181.362548828125,192,54.0,12.25,-0.9112607836723328
1090,17112860.0,869535.1875,435.60101318359375,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,23.0,0.0,128.0,210.1999969482422,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,23.0,0.0,14.695899963378906,110.38967895507812,1186.9447021484375,14.695899963378906,110.38967895507812,1186.9447021484375,192,53.5,12.625,-0.908888041973114
1091,17113260.0,869587.0,436.0010070800781,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,24.0,0.0,128.0,209.8625030517578,0.0,0.009969589300453663,21.0,0.0,150.09609985351562,0.0,24.0,0.0,14.695899963378906,86.12447357177734,1181.362548828125,14.695899963378906,86.12447357177734,1181.362548828125,192,49.0,11.5,-0.9112607836723328
1092,17113660.0,869640.5,436.4010009765625,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,25.0,0.0,128.0,210.39999389648438,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,25.0,0.0,19.480588912963867,86.46623229980469,1186.9447021484375,19.480588912963867,86.46623229980469,1186.9447021484375,192,52.0,12.75,-0.908888041973114
1093,17114060.0,869693.0,436.8009948730469,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,25.0,0.0,128.0,210.39999389648438,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,25.0,0.0,19.480588912963867,86.46623229980469,1186.9447021484375,19.480588912963867,86.46623229980469,1186.9447021484375,192,52.0,12.75,-0.908888041973114
1094,17114460.0,869747.0,437.20098876953125,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,25.0,0.0,128.0,210.21249389648438,0.0,0.009969589300453663,21.0,0.0,150.09609985351562,0.0,25.0,0.0,14.695899963378906,86.12447357177734,1181.362548828125,14.695899963378906,86.12447357177734,1181.362548828125,192,48.5,11.5,-0.9112607836723328
1095,17114860.0,869800.5,437.60101318359375,585.0,635.0,18.0,7105.0498046875,0.0,0.4714285731315613,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,24.0,0.0,128.0,209.8000030517578,0.0,0.024303851649165154,21.0,0.0,150.09609985351562,0.0,24.0,0.0,14.695899963378906,86.12447357177734,1181.362548828125,14.695899963378906,86.12447357177734,1181.362548828125,192,47.5,11.375,-0.8957080841064453
1096,17115260.0,869855.1875,438.0010070800781,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,23.0,0.0,128.0,210.3249969482422,0.0,0.009969589300453663,21.0,0.0,150.09609985351562,0.0,23.0,0.0,19.457805633544922,86.12447357177734,1181.362548828125,19.457805633544922,86.12447357177734,1181.362548828125,192,47.5,11.5,-0.9112607836723328
1097,17115660.0,869907.0,438.4010009765625,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,24.0,0.0,128.0,210.0625,0.0,0.012164304964244366,21.0,0.0,150.87379455566406,0.0,24.0,0.0,14.695899963378906,86.46623229980469,1186.9447021484375,14.695899963378906,86.46623229980469,1186.9447021484375,192,43.5,11.25,-0.908888041973114
1098,17116060.0,869961.5,438.8009948730469,585.0,635.0,18.0,7105.0498046875,0.0,0.4714285731315613,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,25.0,0.0,128.0,210.41250610351562,0.0,0.024303851649165154,21.0,0.0,150.87379455566406,0.0,25.0,0.0,14.695899963378906,86.12447357177734,1181.362548828125,14.695899963378906,86.12447357177734,1181.362548828125,192,45.0,11.375,-0.8957080841064453
1099,17116460.0,870015.1875,439.20098876953125,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,23.0,0.0,128.0,210.1875,0.0,0.009969589300453663,21.0,0.0,150.09609985351562,0.0,23.0,0.0,14.695899963378906,86.12447357177734,1181.362548828125,14.695899963378906,86.12447357177734,1181.362548828125,192,44.5,11.375,-0.9112607836723328
1100,17116860.0,870067.0,439.60101318359375,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,23.0,0.0,128.0,209.8000030517578,0.0,0.012164304964244366,21.0,0.0,150.87379455566406,0.0,23.0,0.0,14.695899963378906,86.46623229980469,1186.9447021484375,14.695899963378906,86.46623229980469,1186.9447021484375,192,43.5,11.125,-0.908888041973114
1101,17117260.0,870120.75,440.0010070800781,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,23.0,0.0,128.0,210.3249969482422,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,23.0,0.0,14.695899963378906,86.46623229980469,1186.9447021484375,14.695899963378906,86.46623229980469,1186.9447021484375,192,47.5,11.625,-0.908888041973114
1102,17117660.0,870175.1875,440.4010009765625,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,24.0,0.0,128.0,210.21249389648438,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,24.0,0.0,14.695899963378906,86.46623229980469,1186.9447021484375,14.695899963378906,86.46623229980469,1186.9447021484375,192,54.0,12.25,-0.908888041973114
1103,17118060.0,870227.0,440.8009948730469,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,25.0,0.0,128.0,209.91250610351562,0.0,0.012164304964244366,21.0,0.0,150.87379455566406,0.0,25.0,0.0,14.695899963378906,86.46623229980469,1186.9447021484375,14.695899963378906,86.46623229980469,1186.9447021484375,192,60.0,13.25,-0.908888041973114
1104,17118460.0,870280.75,441.20098876953125,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,25.0,0.0,128.0,210.35000610351562,0.0,0.009969589300453663,21.0,0.0,150.87379455566406,0.0,25.0,0.0,14.695899963378906,86.12447357177734,1157.5531005859375,14.695899963378906,86.12447357177734,1157.5531005859375,192,62.5,13.25,-0.9112607836723328
1105,17118860.0,870335.1875,441.60101318359375,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,25.0,0.0,128.0,210.14999389648438,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,25.0,0.0,14.695899963378906,86.46623229980469,1163.021240234375,14.695899963378906,86.46623229980469,1163.021240234375,192,61.0,13.0,-0.908888041973114
1106,17119260.0,870387.0,442.0010070800781,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,24.0,0.0,128.0,210.5,0.0,0.009969589300453663,21.0,0.0,150.87379455566406,0.0,24.0,0.0,14.695899963378906,86.12447357177734,1157.5531005859375,14.695899963378906,86.12447357177734,1157.5531005859375,192,59.0,12.875,-0.9112607836723328
1107,17119660.0,870441.5,442.4010009765625,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,24.0,0.0,128.0,210.3000030517578,0.0,0.009969589300453663,21.0,0.0,150.87379455566406,0.0,24.0,0.0,14.695899963378906,86.12447357177734,1181.362548828125,14.695899963378906,86.12447357177734,1181.362548828125,192,58.5,12.75,-0.9112607836723328
1108,17120060.0,870494.8125,442.8009948730469,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,23.0,0.0,128.0,209.9875030517578,0.0,0.012164304964244366,21.0,0.0,150.87379455566406,0.0,23.0,0.0,14.695899963378906,86.46623229980469,1186.9447021484375,14.695899963378906,86.46623229980469,1186.9447021484375,192,60.0,13.25,-0.908888041973114
1109,17120460.0,870547.0,443.20098876953125,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,23.0,0.0,128.0,209.9875030517578,0.0,0.012164304964244366,21.0,0.0,150.87379455566406,0.0,23.0,0.0,14.695899963378906,86.46623229980469,1186.9447021484375,14.695899963378906,86.46623229980469,1186.9447021484375,192,60.0,13.25,-0.908888041973114
1110,17120860.0,870600.1875,443.60101318359375,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.87379455566406,0.0,25.0,25.0,29.0,23.0,0.0,128.0,210.3625030517578,0.0,0.012164304964244366,21.0,0.0,150.87379455566406,0.0,23.0,0.0,14.695899963378906,86.46623229980469,1163.021240234375,14.695899963378906,86.46623229980469,1163.021240234375,192,58.5,13.0,-0.908888041973114
1111,17121260.0,870654.8125,444.0010070800781,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,24.0,0.0,128.0,210.22500610351562,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,24.0,0.0,14.695899963378906,86.46623229980469,1163.021240234375,14.695899963378906,86.46623229980469,1163.021240234375,192,60.0,13.0,-0.908888041973114
1112,17121660.0,870707.0,444.4010009765625,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,25.0,0.0,128.0,209.875,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,25.0,0.0,14.695899963378906,86.46623229980469,1163.021240234375,14.695899963378906,86.46623229980469,1163.021240234375,192,59.5,12.875,-0.908888041973114
1113,17122060.0,870761.1875,444.8009948730469,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,25.0,0.0,128.0,210.2624969482422,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,25.0,0.0,14.695899963378906,86.46623229980469,1163.021240234375,14.695899963378906,86.46623229980469,1163.021240234375,192,59.5,12.875,-0.908888041973114
1114,17122460.0,870815.25,445.20098876953125,585.0,635.0,18.0,7105.0498046875,0.0,0.4571428596973419,0.6760918498039246,21.0,0.0,210.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,24.0,0.0,128.0,210.0749969482422,0.0,0.009969589300453663,21.0,0.0,150.09609985351562,0.0,24.0,0.0,14.695899963378906,86.12447357177734,1157.5531005859375,14.695899963378906,86.12447357177734,1157.5531005859375,192,59.5,12.625,-0.9112607836723328
1115,17122860.0,870868.0,445.60101318359375,585.0,635.0,18.0,7105.0498046875,0.0,0.45933014154434204,0.6760918498039246,21.0,0.0,209.0,0.0,0.0,1.564841866493225,150.09609985351562,0.0,25.0,25.0,29.0,23.0,0.0,128.0,209.7375030517578,0.0,0.012164304964244366,21.0,0.0,150.09609985351562,0.0,23.0,0.0,14.695899963378906,86.46623229980469,1163.021240234375,14.695899963378906,86.46623229980469,1163.021240234375,192,58.5,12.625,-0.908888041973114
